,id_website,description
10,151439585,"Alif immobilier vous propose en exculisvité à 7 minute de la station de métro Châtillon-Montrouge (ligne 13), dans un immeuble sécurisé, situé au 172 avenue Pierre Brossolette (92240), nous vous proposons un charmant 3 pièces meublé de 56 m² qui se situe au 10ème et dernier étage avec ascenseur.
 Ce bien est composé d'une entrée, un séjour, de deux chambres, une cuisine aménagée et équipée, une salle d'eau ainsi et WC séparés.
 A visiter au plus vite !"
11,151588745,"L'agence Guy Hoquet vous propose au troisième étage un appartement entièrement refait à neuf comprenant une entrée, un séjour double avec possibilité de faire une deuxième chambre, une cuisine aménagée, une chambre avec nombreux rangements, une salle de bains, un WC séparé. Une cave complète ce bien. Disponible immédiatement."
12,151667389,"MALAKOFF 2pièces 33m² proche Porte de Chatillon, à 12min de Porte d'Orléans, dans un petit immeuble avec digicode, appartement au 2ème étage comprenant une entrée, un séjour, une cuisine ouverte avec bar sépartif, une chambre, une salle d'eau avec WC. Fenêtres PVC double vitrage, chauffage individuel électrique."
13,151822095,"Dans petit immeuble ancien, situé rue Augustin Dumont, au deuxième étage sans ascenseur, composé d'un séjour avec balcon filant, une cuisine indépendante, une chambre avec salle d'eau (Passage avec WC pour y accéder), une chambre bébé ou bureau.
Chauffage individuel électrique."
14,151961151,"MALAKOFF Proche centre ville et Métro Porte de Vanves. 3 Pièces 48 m² au 3ème étage sans ascenseur comprenant Entrée, cuisine, séjour, 2 chambres, salle de bains, WC, cave.. Chauffage collectif, eau chaude individuelle électrique.. Garants obligatoire. Loyer mensuel 950 euros - Charges locatives 130 euros - Honoraire TTC à la charge du locataire 720 euros dont 144 euros d'honoraires d'état des lieux."
15,152020387,"Malakoff - Limite Montrouge, dans une petite copropriété des années 1900, l'agence Stéphane Plaza Immobilier Montrouge, vous propose ce 2 pièces de 29.03 m² carrez au premier étage sans ascenseur. Cet appartement rénové se compose d'une pièce principale avec cuisine américaine aménagée de 14.84 m², d'une chambre de 9.27 m², d'une entrée et d'une salle d'eau avec WC. Visite jeudi 24/10/2019 à 18h30, impasse de Chatillon à Malakoff. Copropriété de 5 lots (Pas de procédure en cours). Charges annuelles: 1800.00 euros."
16,152262919,"À quelques pas de la station MALAKOFF RUE ÉTIENNE DOLET, cet appartement d'une surface habitable de 54,06 m² est situé à Malakoff. Non loin d'une école, des commerces et du centre-ville, il propose aussi un accès privilégié à toutes sortes de commodités. L'appartement est doté d'un double séjour (possibilité d'un coin nuit), d'une chambre ainsi que d'une cuisine aménagée, d'une salle d'eau et de WC séparés. Ce bien est localisé au 3ème étage. Le loyer de ce logement est de 1 300 euros, toutes charges comprises. Les honoraires s'élèvent à 810,90 euros."
17,152404813,Dans le centre de Malakoff un studio meublé de 11 m² au 2ème étage comprenant pièce principale avec coin cuisine équipée couchage mezzanine salle d'eau avec WC. Parfait état. Chauffage et électricité comprise dans les charges. Ph Richard.
18,152441631,"Rue Renault, métro Malakoff-Plateau de Vanves ou Rue Étienne Dolet, appartement au 1er étage sans ascenseur et composé d'une entrée, un séjour, une cuisine américaine non-équipée, une chambre et une salle de douche avec WC.
Parquet au sol, double vitrage, disponible immédiatement pour un loyer de 1 050€ charges et honoraires de 699€ (état des lieux inclus)."
19,152443953,"Rue Renault, métro Malakoff-Plateau de Vanves ou Rue Étienne Dolet, appartement au 1er étage sans ascenseur et composé d'une entrée, un séjour avec cuisine américaine non-équipée, deux chambres et une salle de douche avec WC.
Parquet au sol, double vitrage, disponible immédiatement pour un loyer de 1 050€ charges et honoraires de 699€ (état des lieux inclus)."
20,152473703,"Aux portes de Paris, Rue Gambetta à MALAKOFF.
Un studio loué meublé composé d'une pièce principale avec coin cuisine, une chambre en mezzanine mansardée, une salle d'eau avec WC.
A visiter rapidement."
21,152546029,"IAD France - Jean-Baptiste ACEVEDO vous propose: Métro Ligne 13 Malakoff/ rue Étienne Dolet à 300m. Dans une petite cour au calme, cet Appartement SOUPLEX de 64,5 m² environ rénové intégralement vous offre au Rez-de-chaussée: sa belle pièce de vie avec une petite mezzanine et sa cuisine ouverte aménagée et équipée, une salle d'eau avec lavabo et douche, WC séparé, dressing. Le sous-sol total aménagée vous offre: un coin rangement une chambre avec placard, un coin bureau. Bus et commerces à moins de 5 minutes pieds.
Information d'affichage énergétique sur ce bien: DPE F indice 346 et GES C indice 11. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Jean-Baptiste ACEVEDO (ID 1227), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de NANTERRE sous le numéro 523135127. Location non meublée. Charges locatives: 80 euros / mois. Dépôt de garantie: 1120 euros. Honoraires TTC à la charge du locataire: 696 euros (soit 10.71 euros / m²)."
22,152548523,"MALAKOFF - 7 RUE VICTOR HUGO. Au 4ème étage, ce T2 rénové comprend: entrée avec placards, pièce principale, cuisine séparée aménagée, salle de bains-WC. Cave. A 10 minutes à pied du métro Malakoff."
23,152553811,"Appartement de standing, récent, avec jardinet dans une rue résidentielle.
Duplex descendant, inondé de soleil et très calme. Petite co propriété (deux logements en tout).
Premier étage: Grand salon / cuisine équipée neuve / chambre ou bureau / Toilette isolé.
Salle de bain (douche/ lavabo) / Balcons courant.
Second étage: Chambre rez-de-jardin/ Grande salle de bain (douche/ toilette)
Construction BBC (charge chauffage peu élevée).
Parking inclus."
24,152555191,"Gare de Clamart, sur Malakoff en limite de Clamart un bel appartement de deux pièces au dernier étage d'une petite copropriété des années 30, comprenant une entrée, salle d'eau avec fenêtre, séjour avec cheminée, cuisine équipée ouverte sur le séjour, chambre avec placards. Cave au sous-sol."
25,152555979,"En limite de Clamart et sa gare, dans petite copropriété 1930, un appartement lumineux refait à neuf se composant ainsi: entrée, séjour, cuisine ouvrant sur un balcon, chambre, salle d'eau, toilettes séparées. A deux pas de la gare de Clamart.."
26,152617675,"Côté particuliers, immobilier à frais réduits vous présente à la location ce super appartement 2 pièces meublé et décoré proche du centre ville de Malakoff.
 Cet appartement de 38 m² situé au premier étage avec ascenseur est composé d'une entrée, d'une chambre, d'une cuisine ouverte sur le salon qui donne sur une cour intérieure qui peut être utilisé puisque collective.
 Une cave vient compléter ce bien.
 La colocation n'est pas acceptée pour ce bien."
27,152629415,"Malakoff (92) - Rue Caron - Idéalement situé à proximité du métro L. 13 ""Malakoff / Rue Étienne Dolet"". Un appartement 2 pièces de 50m² - au 1er étage se composant d'une entrée, une grande pièce à vivre, une cuisine séparée, une salle de bains et WC séparé, un emplacement de parking complète ce bien. A découvrir. 600€ d'honoraire de rédaction de bail et visite dont 150€ pour l'état des lieux."
28,152634289,"Appartement lumineux de 33.35m², de 2 pièces au 6ém étage avec ascenseur.
Comprenant un salon, une cuisine, une chambre, une salle d'eau.
Loyer: 890E
Charges: 100E
Honoraire location: 400.01E
État des lieux: 100.05E 
."
29,152642891,"Appartement à louer à Malakoff (92)
2 pièces sur cours, 40 m², à une rue du centre ville, 7min à pieds du métro porte de Vanves (ligne 13)
3e étage sans ascenseur
Lumineux, très bon état, calme.
Travaux de ravalement de l'immeuble en cours."
30,152647105,"Côté Particuliers, immobilier à frais réduits vous propose à la location cet appartement lumineux et entièrement équipé de 3 pièces en plein centre de Malakoff.
 Il est composé d'une entrée avec rangements, un salon, 2 chambres, une cuisine séparée, des WC séparés et une salle d'eau.
 Cet appartement est au troisième étage sans ascenseur et contient l'ensemble des meubles et équipement necessaire pour s'installer rapidement.
 Il est idéalement situé, au calme et à moins de 100m de l'ensemble des commerces du centre, de la mairie et 300m du la station de métro Malakoff Plateau de Vanves.
 La colocation n'est pas acceptée pour ce bien."
31,152657381,"LOCATION d'un appartement meublé à Malakoff, situé au 4ème et dernier étage sans ascenseur, rénové récemment, studio composé d'un séjour, d'un lit en mezzanine, une cuisine équipée, une salle d'eau et WC. A 6 minutes à pieds de la station de métro Malakoff-Plateau de Vanves (Ligne 13) et à proximité des commerces. Contactez l'agence ERA AAA, spécialiste de l'immobilier à MALAKOFF et VANVES depuis 15 ans, pour obtenir des informations complémentaires."
32,152681413,"A proximité du métro Malakoff, rue Benjamin Raspail, un appartement 2 pièces refait à neuf, au rez-de-chaussée sur cour, comprenant un séjour avec une cuisine ouverte équipée, une chambre, une salle d'eau avec WC.+ une cave Disponible de suite."
33,152784221,"A PROXIMITÉ DU MÉTRO MALAKOFF dans un bel immeuble de standing, vous découvrirez un charmant 2 pièces très lumineux situé au 1er étage avec ascenseur en très bon état, il vous offre une entrée, un séjour, une cuisine avec placards et plaques de cuisson au gaz, deux chambres, une salle de bains avec WC. Le chauffage et l'eau chaude sont individuels. Vous souhaitez visiter ? Faites une demande de visite sur sergic.com. Agence SERGIC Paris 15ème, Tél:
 (Réf. 82/6083/01/0072/573571-750946)."
0,147607293,"Au pied du métro, rue Étienne Dolet. ORPI vous propose un bien atypique, une maisonnette de 16 m² pas de perte de place, comprenant une pièce principale avec une cuisine ouverte totalement équipée et une salle d'eau avec WC. Vue sur jardin privatif. Refait neuf. Chauffage individuel électrique.. CALME, disponible de suite.. Exclusivité Orpi. Loyer mensuel 641 euros - Charges locatives 45 euros (Régularisation annuelle) - Honoraire TTC à la charge du locataire 240.3 euros dont 48.06 euros d'honoraires d'état des lieux - Location meublée."
1,152919067,"LOCATION d'un appartement meublé de deux pièces situé au premier étage sans ascenseur d'une copropriété années'30 comprenant: entrée avec rangements, séjour, cuisine US aménagée et équipée, chambre, salle d'eau avec WC, dépendance de 7m² sur le palier avec emplacement machine à laver et rangements. En excellent état, double vitrage, volets métallique, chauffage et eau chaude individuels électriques avec équipements de qualité, appartement complètement refait avec goût et très bien optimisé. CALME ET LUMINEUX. Copropriété bien entretenue avec ravalement effectué en 2018. Proximité marché, commerces et transports (bus et métro). Contactez l'agence ERA AAA, spécialiste de l'immobilier à MALAKOFF et VANVES depuis 15 ans, pour obtenir des informations complémentaires."
2,152921805,"À deux pas de Montrouge et de la porte de Châtillon - L'agence Stéphane Plaza Montrouge vous propose, dans un bel immeuble des années 1920, au troisième étage sans ascenseur, un appartement 2 pièces de 37.91 m² loi carrez et 42.25 m² au sol. Il se compose d'un séjour de 13.13 m² et une chambre de 9.11 m² avec en plus une mezzanine de 4.54 m². Une cuisine indépendante aménagée et semi équipée, une salle d'eau et des WC séparés. Les points forts de cet appartement sont la proximité des transports, des commerces, une vue dégagée sans aucun vis-a-vis et de très beau volume. A visiter rapidement !!"
3,152970321,"Situé à MALAKOFF (92240), à proximité du centre ville et des commerces, cet appartement dispose d'une superficie de 39,30 m². Il se compose d'une entrée avec placard, un séjour donnant sur grand balcon, un espace chambre, un dressing, une salle de bains et WC séparés. En plus bénéficiez d'une cave et d'un emplacement de parking ! L'appartement est localisé au 2e étage de l'immeuble. Le chauffage et l'eau chaude sont collectifs donc compris dans les charges. Le loyer de ce bien est de 990 euros, toutes charges comprises. Prévoir un dépôt de garantie de 1 690 euros ainsi que des honoraires locataires de 585 euros. Votre agence Guy Hoquet vous invite à découvrir toutes ses originalités en prenant RDV avec votre agent Guy Hoquet ! Réf: 982."
0,153015533,"A proximité du métro Malakoff, rue Benjamin Raspail, un appartement 2 pièces refait à neuf, au rez-de-chaussée sur cour, comprenant un séjour avec une cuisine ouverte équipée, une chambre, une salle d'eau avec WC.+ une cave Disponible de suite."
0,153008493,"Dans une allée calme, Proche du métro Étienne Dollet et bus 191, un appartement de 2 pièces comprenant séjour avec cuisine ouverte équipée, WC séparé, chambre donnant sur balcon, salle d'eau. Cave et buanderie en sous-sol. Libre de suite Loyer mensuel 875 euros - Charges locatives 50 euros - Honoraire TTC à la charge du locataire 445.95 euros dont 89.19 euros d'honoraires d'état des lieux."
0,134949209,"Dans secteur pavillonnaire calme, à 10 mn du RER Vitry sur Seine, appartement atypique de 3 pièces en triplex comprenant grande cuisine avec véranda, au 1er étage 1 chambre, salle d'eau avec WC et au 2ème étage grande pièce aménagée sous combles
Conditions de location: Salariés en CDI hors période d'essai avec revenus nets imposables minimum de 2 5750 € ou étudiants avec garants demandés et revenus nets imposables mensuels minimum de 2 880 €."
1,143504377,Très beau F2 en état neuf dans immeuble neuf avec terrasse de 12 m² Situé au 5ème étage avec place de parking le chauffage est collectif Tel pour visite.
2,145535843,"A 12 min du métro Villejuif/Paul Vaillant Couturier et au pied des commerces, sur la rue Des Nymphes, au 1er étage d'un bel immeuble récent, grand 2 pièces de 44 m² en duplex meublé en très bon état comprenant: une entrée, un beau séjour donnant sur une grande terrasse de 19 m², une cuisine US équipée, au 2ème étage: une chambre et une salle d'eau avec WC, le tout clair, calme, sans vis à vis et vue dégagée sur jardin.., grand BOX FERMÉ.
FAIRE VITE !!
Lot numéro 3, nombre de lot 7
Honoraire locataire visites, constitution de dossier et rédaction d'actes: 528,00 euros, honoraire locataire état des lieux: 132,00 euros soit un honoraire total locataire de 975,00 euros TTC (Zone très tendue) Information d'affichage énergétique sur ce bien: DPE D indice 227 et GES B indice 9 La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Michaël Brakha, Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de CRÉTEIL sous le numéro 482074101."
3,145685465,"Proche transports, écoles et commerces, appartement de 4 pièce dans petite copropriété comprenant; une entrée, un séjour, une cuisine aménagée, 3 chambres, un dégagement, un dressing, une salle de bains, WC.
Chauffage et eau chaude collectifs
Possibilité de louer un garage."
4,145798485,"94400 vitry sur seine 
 studio meublé dans pavillon entrée indépendante cuisine équipée salle de bains WC tt confort clair et calme 
 loyer 750 euros TTC chuaffage individuel électrique 
 contcatez 
 
 divers locations disponibles seul frais 250 euros sur dossier complet."
5,146500727,"Situé à 6 stations du bus 183 de la porte de Choisy, futur tramway 9, proche des commerces, dans un immeuble standing, digicode, interphone, un appartement de 3 pièces, au 2ème étage, ascenseur, comprenant: entrée avec placard, séjour, cuisine donnant sur un loggia, 2 chambres, salle de bains et WC séparé.
Un emplacement de parking au sous-sol."
6,146780155,"Secteur pavillonnaire recherché, proche toutes commodités (transports, commerces, écoles..), grande maison divisée en 2 appartements de 3 pièces. L'appartement dispose d'un salon donnant sur un grand balcon, de 2 chambres, d'une cuisine indépendante, d'une salle d'eau et WC, et de nombreux placards. Loué également avec un garage. Vous aurez aussi la jouissance avec l'autre locataire d'un joli jardin avec sa cuisine d'été et WC. A visiter d'urgence. Disponible de suite. Assurance garantie loyers impayés. Copropriété de 4 lots. Charges annuelles: 960.00 euros."
7,147569635,"Très bel appartement quatre pièces au dernier etage comprenant:
entrée avec placard, séjour avec balcon, cuisine aménagée et équipée (plaque four
lave-vaisselle sèche linge réfrigérateur), trois chambres, salle d'eau,
WC, couloir, dressing aménagé. Un garage en sous-sol.
Possibilité de garants. Transports: t7, bus 132 et 185.
Résidence très calme et arborée
n7, iut et école paul langevin a proximité."
8,148180221,"Dans une résidence de standing, digicode, interphone, à l'arrêt du bus 183 sur la nationale 305, station Les Platrières, limite choisy le roi, à proximité de l'autoroute A86, un appartement de 2 pièces, au 4ème étage, ascenseur, comprenant: entrée, séjour ouvert sur une cuisine donnant sur un balcon, chambre, salle de bains et WC séparé.
Un parking au sous-sol - Chauffage et eau chaude collectif."
9,149136883,"COLOCATION POSSIBLE, Rue Jules Lagaisse/Allée des Champs Fleuris, 15 min du métro Villejuif Paul Vaillant Couturier (M7), derrière FITNESS PARK, 4 pièces 74 m² meublé comprenant: entrée, séjour, cuisine, 3 chambres, salle douche, WC, rangements. Parking et cave. Chauffage et eau chaude compris. Contact Mr DEFENDINI."
10,149238395,"Appartement de 4 pièces de 85m², très bien situé, dans une copropriété calme et bien entretenue, composé d'une entrée avec placard desservant un couloir avec dressing, un séjour avec balcon, une cuisine aménagée et équipée, trois chambres, un bureau, une salle d'eau avec WC. Eau chaude et chauffage individuels électrique Un box complète ce bien Proche tous commerces et transports."
11,149476247,"Quartier fort d'Ivry, à 10mn du métro Marie d'Ivry, proche commerces et bus au pied direction métro Mairie d'Ivry, NESTENN vitry vous propose cet appartement de 4 pièces, 3 chambres, entièrement meublé, disposant de 2 balcons, parking collectif, IDÉAL COLOCATION."
12,149513371,"APPARTEMENT F4 en parfait état au 3ème étage SANS ASCENSEUR, entrée, débarras, Grande cuisine aménagée avec coin repas, Salle de séjour double avec balcon et cheminée d'ornement, une salle d'eau, WC séparés, deux chambres. Parking. Résidence arborée avec gardien. Contacter le service location au: N° mandat 420. Réf. Annonce: 26266802."
13,149540467,"Dans un immeuble des années 30 en briques situé dans une zone pavillonnaire, nous vous proposons cet appartement de 2 pièces composé d'une entrée, un espace séjour / cuisine ouverte (aménagée et équipée), une belle chambre avec placard, une salle d'eau, un WC séparée.(Équipement: plaque, hotte, four, machine à laver). Chauffage individuel. Appartement lumineux. A 2 pas du RER. Loyer 850 euros Charges Comprises. Honoraires 600 euros à la charges du locataires. Pour plus d'information contactez nous Copropriété de 8 lots. Charges annuelles: 600.00 euros."
14,149590081,"Quartier pavillonnaire et collectif, rue'Eugène Derrien'.. Agréable logement de 4 pièces en bon état (peintures récement rénovées) situé au 4ème et dernier étage (pas d'ascenseur) offrant une entrée, un double séjour lumineux, 2 chambres (placard), cuisine indépendante, salle de bains et WC. Cave et parking privatif extérieur. Libre de suite."
15,149625171,"49 Voie REMBRANDT à VITRY SUR SEINE. LOIN DES TRANSPORTS, Proche Parc des Lilas, bus 183 (10mn), bus 185 (15mn), RER C Les Ardoines (20m) APPARTEMENT F1 Meublé comprenant entrée avec placards, cuisine avec coin repas, une pièce principale, une salle d'eau avec WC. Possibilité de profiter d'une agréable terrasse avec verdure. CONTACTEZ-NOUS N° mandat 425. Réf. Annonce: 26281294."
16,149625177,"Quartier du Moulin Vert, École Départementale CHERIOUX, dans petite résidence APPARTEMENT F3 comprenant entrée, cuisine, séjour, deux chambres, salle de bains, WC séparés. Emplacement de parking privatif. Bus à proximité et Tram ligne 7. Colocation acceptée. Contacter le service location au: N° mandat 412. Réf. Annonce: 26281275."
17,150202055,"A 15 minutes à pied du métro 7 (Villejuif Léo Lagrange ou Mairie d'Ivry) et au pied de lignes de bus, dans un quartier calme, à louer Sans frais de dossier. Appartement 3 pièces de 83 m² au 2ème étage, comprenant un séjour, 2 chambres, salle de bain et WC. Un stationnement extérieur est compris. Chauffage individuel. Visite après acceptation du dossier."
18,150513533,"Localisé à VITRY SUR SEINE (94400), proches commerces et transport cet appartement dénombre 3 pièces réparties sur 63,19 m². Voilà qui est parfait pour un couple. Il est doté d'une salle de bain, de 2 chambres, d'un WC et d'une cuisine aménagée. L'appartement se trouve au rez-de-chaussée de l'immeuble. Cet appartement partage avec ses voisins une installation de chauffage. Cet appartement dispose d'un indice DPE E qui correspond à une consommation énergétique de 231 à 330 kWh-ep/M2/an. Quant à l'indice GES, il est de catégorie E. Le loyer de ce bien s'élève à 1 200 euros, charges comprises. Les honoraires locataires sont de 947,85 euros. Un dépôt de garantie de 1050 euros est à prévoir. N'hésitez pas à prendre contact avec notre agence pour une première visite. Référence de l'annonce: 703."
19,150685929,"Dans un immeuble proche commerces, à 5 min en voiture du RER C de Vitry, et à 7 min à pied de la place du marché. Un appartement 3 pièces comprenant: entrée, cuisine, salle de bains avec WC, séjour et deux chambres.
Assurance Multirisques Privilège *: 16.69 euros / mois
*Services facultatifs, voir conditions en agences."
20,150698345,"Déjà loué ! VITRY-SUR-SEINE: EXCLUSIVITÉ: Dans le quartier recherché et calme des Malassis, à deux pas des commerces, écoles et transport, au sein d'une résidence de grand standing de 2009, votre Agence Guy Hoquet L'Immobilier de Vitry-sur-Seine vous propose à la location ce bel appartement de 3 pièces en bon état et bien agencé, offrant une entrée avec placard, un séjour orienté sud donnant sur un balcon filant, une cuisine ouverte équipée et aménagée, deux chambres dont une avec un placard, une salle d'eau avec WC, idéal pour une famille. Cet appartement possède également une place de parking privée au sous-sol. Soyez les premiers ! Nombre de lots d'habitation: 56 charges annuelles: 1200 euros pas de procédure en cours."
21,150935449,"SANS HONORAIRES. Logement spacieux et lumineux, parquet, carrelage, double vitrage, parking, chauffage collectif."
22,150990143,"RUE E. DERRIEN à VITRY SUR SEINE. Quartier du Plateau. Bus à proximité. IDÉAL POUR COLOCATION, APPARTEMENT F4 tout confort au 3ème étage SANS ascenseur. Comprenant: Entrée, Cuisine équipée, salle de séjour, 3 chambres avec placards, salle de bains, WC séparés. PARKING PRIVATIF en surface. CHAUFFAGE Collectif. Contactez-nous au: N° mandat 426. Réf. Annonce: 26786212."
23,151076981,"F3 de 50 M² composé d'une cuisine américaine équipée donnant sur le séjour, 2 chambres, salle d'eau avec WC aménagée. Appartement neuf à 5 mn à pied du tramway et 10 mn du métro Villejuif Louis Aragon. Très belle prestation."
24,151200473,"Situé à Vitry sur Seine, à moins de 5 mn à pied du RER C, nous vous proposons un appartement refait à neuf de 3 pièces principales d'une surface habitable de 51.90m² comprenant un séjour avec cuisine aménagée et équipée ouverte, une salle d'eau avec toilettes, deux chambres. Cet appartement se trouve dans une petite copropriété calme et bien entretenue. Honoraires locataires: 674.7 euros Dont: - Visite, constitution dossier, rédaction de bail: 519.0 euros - Etablissement état des lieux: 155.7 euros - Dépôt de garantie: 954.0 euros Loyer 1004.0 euros /mois CC, dont charges mensuelles: 50.0 euros, régularisation annuelle."
25,151293345,"Appartement de 3 pièces de 61.12m², proche de la gare, composé d'une entrée, desservant un séjour, une cuisine, deux chambres, une salle de bain avec WC séparé. Eau chaude et chauffage collectifs Proches des commerces et transports (Bus, RER) Place de parking en sous-sol."
26,151476705,"Imodirect propose: bel appartement meublé refait a neuf: beau séjour très lumineux avec confort, 3 chambres dont une chambre parentale avec salle de douche, salle de bains avec baignoire, cuisine ouverte toute équipée (micro ondes, réfrigérateur, plaque à induction, machine à laver). Cet appartement se trouve aux portes de Paris. Commerces, transports, école (école Epin).
Pour toute question ou visite, merci de nous contacter 
FRAIS D'AGENCE RÉDUITS: 600.00 euros (dossier de location, visite, bail et état des lieux) soit 300.00 euros D'ÉCONOMIE IMMÉDIATE PAR RAPPORT À UNE AGENCE CLASSIQUE."
27,151551449,"Proche Gare RER C, commerces et transports à proximité, APPARTEMENT F3 de 46.63 m² comprenant: entrée, cuisine aménagée avec placards, dégagement avec placards, grande salle de séjour, deux chambres, salle d'eau avec WC. Chauffage central individuel gaz. Pour visiter contacter le service locations du mardi au samedi N° mandat 108. Réf. Annonce: 27291243."
28,151711309,"Rue Berlioz, Vitry sur Seine, Métro Paul Vaillant Couturier. Un studio meublé avec mezzanine au deuxième étage sans vis à vis et très ensoleillé. Comprenant: pièce principale avec kitchenette, salle d'eau avec WC, mezzanine."
29,151724425,"Votre agence Laforet de Vitry sur Seine vous propose, au dernier étage d'une résidence fermée du centre ville, un appartement 4 pièces meublé. Proche Mairie et N305, il comprend une entrée, 3 chambres, un séjour, une cuisine indépendante, un balcon, une salle de bain et un WC. De grands rangements sont votre disposition. Proche transports et toutes commodités. Une place de parking privative en sus pour 70 euros/mois."
30,151811513,"Votre agence Laforet Vitry-sur-Seine vous propose rue Gabriel Péri à 5 minutes à pied de la gare RER C Vitry centre, dans une résidence calme et recherchée, un appartement de type F4 refait à neuf comprenant: Entrée avec rangements, cuisine, séjour avec rangements donnant sur balcon, 3 chambres, salle d'eau et WC. FAITES VITE ! Copropriété de 245 lots."
31,151884621,"Chauffage Central et eau chaude compris dans les charges
Gardien, Digicode, Vidéosurveillance
2ème étage 
Merci de m'indiquer votre situation professionnelle
pour vérification loyers impayés
libre de suite."
32,151900793,"VITRY - 9 rue Edouard Tremblay - proche mairie et N305 - dans immeuble moderne de 10 étages avec gardien, ascenseur et parking privatif - au 7ème étage, vue dégagée, F1 comprenant Entrée, Cuisine, pièce principale, salle d'eau avec WC, cave et parking - chauffage et eau chaude collectif inclus dans le loyer, appartement refait à neuf: peinture, plomberie, électricité, huisseries; calme et clair; pour visiter, merci de laisser un aperçu de votre situation par mail ou sms."
33,151995643,"Dans belle résidence calme et sécurisée, beau 2 pièces de 47,91 m² habitables entièrement rénové, composé d'1 entrée avec placard, cuisine équipée, grand séjour donnant sur belle terrasse (SUD-OUEST), chambre, salle de bains, WC séparé, 1 cave et 1 parking en sous-sol privé."
34,151998281,"-COLOCATION-
Chambre en colocation dans une maison de 5 chambres. Il reste 1 de disponible. Parties communes à partager: cuisine, salle de bain et toilettes, salon, jardin.
La chambre est déjà meublée: bureau, chaise, dressing
La maison est située dans un quartier pavillonnaire calme avec commerces et boulangerie à proximité.
Transports bus 182 et 183 à moins de 10min à pieds. Également le RER C Les Ardoines à moins de 5min en bus.
Loyer charges comprises."
35,152061499,"VITRY PLATEAU: Studio meublé, situé au rez-de-chaussée d'un pavillon, composé d'une entrée d'une pièce principale, un espace cuisine aménagée et équipée, une salle d'eau avec WC. Proche de toutes commodités bus et métro ! A visiter ! Honoraires locataires: 240.0 euros Dont: - Visite, constitution dossier, rédaction de bail: 195.0 euros - Etablissement état des lieux: 45.0 euros - Dépôt de garantie: 1400.0 euros Location Meublée, Loyer 700.0 euros /mois CC, dont charges mensuelles: 50.0 euros, régularisation annuelle."
36,152095835,"Dans un immeuble bien tenu et situé dans une zone pavillonnaire proche du RER C Vitry sur seine (500 m). Cet appartement lumineux (meublé) au dernière étage est composé d'une entrée, un salon avec sa cuisine américaine entièrement équipée (Plaque, four, hotte, réfrigérateur et machine à laver), une grande chambre avec placard, une salle d'eau et des toilettes."
37,152114961,"VITRY SUR SEINE - Centre ville, beau 2 pièces de 42m² refait à neuf, quartier calme, proche toutes commodités, comprenant: entrée, séjour, cuisine, salle de bains, WC, balcon."
38,152114963,"Quartier centre gare, à 9 min à pied du RER C, un 2 pièces de 37m² dans un charmant immeuble traditionnel des années 1930 dont le ravalement à moins de 2 ans, L'appartement d'une hauteur sous plafond de 3m comprend une entrée, un séjour, une chambre, une cuisine, une salle d'eau et un WC séparé."
39,152136701,"VITRY SUR SEINE - centre ville, proche transports, quartier Mairie, NESTENN Vitry vous propose, ce très bel appartement 4 pièces, entièrement meublé avec goût, comprenant: Entrée, cuisine, 3 chambres dont une avec salle de bains et WC, salle d'eau avec WC, balcon, cave et parking sous-sol. IDÉAL COLOCATION."
40,152147027,"Situé 24 boulevard de Stalingrad, au 4ème étage avec ascenseur, un 3 pièces de 61,30m², comprenant: une entrée, séjour, cuisine aménagée (+ plaque de cuisson, hotte et lave-vaisselle), 2 chambres, salle de bains, WC. BALCON. PARKING en sous-sol. Chauffage et eau chaude individuels électriques. Contact Mr DEFENDINI."
41,152151497,"Immeuble récent, situé au dernier étage, 4 pièces bien agencées de 80m², refait à neuf, entrée, salle à manger, séjour, 3 chambres, cuisine, salle d'eau, WC,, cet ensemble baigné de soleil, et calme, étage élevée et vue panoramique.. Proche de transport et commerces..
Frais Agence Inclus: 725€ TTC honoraires à la charge du vendeur.
Budget prévisionnel (dépenses courantes): 3760 euros/an."
42,152268549,"Le Cabinet FD Laverdet vous propose cet appartement de type deux pièces d'une surface de 43 m² loi Carrez. Situé dans une résidence calme, sécurisée et entretenue il se compose d'une entrée desservant une cuisine, un séjour, une chambre, une salle de bain et un WC séparé. Balcon. L'appartement dispose d'un parking extérieur et d'une cave.
Proche de tout transport (BUS 180,183) et commerces."
43,152282621,"186 rue Edouard Tremblay - à 12 minutes à pieds du métro Ligne 7 Station Villejuif/Louis Aragon.
Imodia vous propose à la location meublée, un appartement de trois pièces de 60m², situé au deuxième étage sans ascenseur, composé comme suit: une entrée, une pièce à vivre, une cuisine aménagée et équipée, deux chambres, une salle de bains et des WC séparés.
Le chauffage et l'eau chaude sont collectifs et compris dans les charges."
